TIME_STAMP,SNAKE_X,SNAKE_Y,FOOD_X,FOOD_Y,INPUT_BUTTON,SCORE
-1,2.0,2.0,3.0,8.0,-1,0
0,2.0,2.0,3.0,8.0,1,0
7,2.0,9.0,3.0,8.0,-1,0
