TIME_STAMP,SNAKE_X,SNAKE_Y,FOOD_X,FOOD_Y,INPUT_BUTTON,SCORE
-1,2.0,2.0,4.0,1.0,-1,0
5,7.0,2.0,4.0,1.0,1,0
8,7.0,5.0,4.0,1.0,2,0
11,4.0,5.0,4.0,1.0,0,0
15,4.0,1.0,7.0,1.0,2,1
17,2.0,1.0,7.0,1.0,1,1
18,2.0,2.0,7.0,1.0,3,1
23,7.0,2.0,7.0,1.0,0,1
24,7.0,1.0,3.0,5.0,3,2
26,9.0,1.0,3.0,5.0,-1,2
